timestamp,symbol,open,high,low,close,vwap,cum_tick,cum_volume,cum_dollar_value,cum_buy_tick,cum_buy_volume,cum_buy_dollar_value
2020-08-11 12:40:37.044000-04:00,AAPL,446.92,447.08,446.77,446.915,446.947169229249,686,50853,22728604.396814995,225,14716,6577402.121908999
2020-08-11 12:40:50.220000-04:00,TSLA,1416.3,1417.88,1415.9,1417.0343,1416.8304054165178,132,5594,7925749.287900001,58,4573,6479269.287700001
2020-08-11 12:41:38.128000-04:00,AAPL,446.915,447.1,446.79,446.9,446.9445203534516,727,50021,22356611.852599997,234,19887,8888502.167100003
2020-08-11 12:41:45.008000-04:00,TSLA,1417.02,1417.52,1415.9,1416.97,1416.635636058742,223,5039,7138426.970099999,90,2575,3647801.7357000015
2020-08-11 12:42:30.089000-04:00,TSLA,1416.97,1417.71,1415.379,1416.17,1416.9558125974804,190,5001,7086196.018800002,71,1060,1502120.8334
2020-08-11 12:42:31.402000-04:00,AAPL,446.9,447.1799,446.75,446.75,446.9718969363896,665,50039,22366026.750800002,208,18091,8086488.588100003
2020-08-11 12:43:03.263000-04:00,TSLA,1416,1416.9,1414.2501,1416.055,1415.655939509059,198,5133,7266561.937500001,71,1997,2827690.9181000004
2020-08-11 12:43:32.084000-04:00,AAPL,446.77,447.19,446.68,447.06,446.9985442416375,603,50075,22383452.10290002,217,17378,7768338.387599999
2020-08-11 12:43:58.507000-04:00,TSLA,1416.055,1417.6399,1415.41,1416,1416.6698524146054,270,5094,7216516.228199999,107,1732,2453954.610399999
2020-08-11 12:44:17.035000-04:00,AAPL,447.06,447.19,447.01,447.16,447.09655793711045,535,50056,22379865.304100007,190,15447,6906360.4942000015
2020-08-11 12:44:27.965000-04:00,TSLA,1416,1417.13,1415.12,1416.783,1416.1418644760213,125,5067,7175590.827299998,50,2065,2924483.0428000004
2020-08-11 12:45:04.888000-04:00,AAPL,447.16,447.2,447.0036,447.14,447.13130593544804,509,50409,22539442.000900004,160,13443,6010782.1618
2020-08-11 12:45:21.289000-04:00,TSLA,1416.79,1417.47,1415.27,1416.31,1416.3784269407306,237,5011,7097472.2974,97,1817,2573583.7134000016
2020-08-11 12:45:33.202000-04:00,AAPL,447.12,447.48,447.07,447.48,447.24514647251766,688,50123,22417268.47664199,229,15388,6882291.303421001
2020-08-11 12:46:05.198000-04:00,TSLA,1416.26,1417.54,1415.6,1417,1416.512466738703,193,5090,7210048.455699998,77,1966,2785076.5651999996
2020-08-11 12:46:09.022000-04:00,AAPL,447.46,447.479,447.3,447.3,447.3707106542689,536,50224,22468746.571900006,153,13921,6227942.979699996
2020-08-11 12:46:16.573000-04:00,TSLA,1417,1417,1414.45,1414.5362,1415.1429352096275,130,5152,7290816.4021999985,31,2753,3895387.4655
2020-08-11 12:46:32.656000-04:00,AAPL,447.3,447.3614,447.15,447.31,447.2701151736063,378,50891,22762023.43129998,119,16685,7462853.9394000005
2020-08-11 12:47:05.202000-04:00,AAPL,447.31,447.37,447.06,447.27,447.21437325791766,560,50299,22494435.76049998,157,13937,6233064.009600002
2020-08-11 12:47:14.189000-04:00,TSLA,1414.6,1416.4899,1414,1414.47,1414.9644593362657,236,5002,7077652.225600002,84,1864,2637583.2380999993
2020-08-11 12:47:35.599000-04:00,AMZN,3148.64,3156.99,3147,3152.35,3152.479402130253,3408,50041,157753221.762,1394,17659,55674356.59270002
2020-08-11 12:47:52.227000-04:00,AAPL,447.24,447.27,447,447.1,447.10985419281343,625,50038,22372482.884100005,172,12667,5663884.460699998
2020-08-11 12:48:04.259000-04:00,TSLA,1414.47,1414.55,1412.82,1413.295,1413.7088790091523,261,5026,7105300.825900005,85,1327,1876321.2106
2020-08-11 12:48:39.923000-04:00,TSLA,1412.9601,1413.7499,1411.56,1412.65,1412.5163655638084,178,5924,8367746.949600001,57,2271,3208575.2572999997
2020-08-11 12:48:48.484000-04:00,AAPL,447.07,447.23,446.8,446.8,447.00089964829544,779,50042,22368819.02019999,242,14859,6642514.076000003
2020-08-11 12:49:06.959000-04:00,TSLA,1412.685,1413.2999,1411.29,1412.23,1412.092436951776,146,5039,7115533.789800001,61,1677,2368505.9668
2020-08-11 12:49:37.047000-04:00,AAPL,446.8,447.1508,446.6,446.76,446.73384935272486,600,50056,22361709.563199993,196,18661,8336576.905999999
2020-08-11 12:49:53.753000-04:00,TSLA,1412.29,1413.3095,1411.66,1412.7275,1412.5688617618398,118,5131,7247890.8297000015,51,3182,4495046.731299998
2020-08-11 12:50:34.472000-04:00,TSLA,1412.6361,1414,1411.7201,1412.0068,1412.623788842975,190,5082,7178954.094900001,72,1320,1864892.6252000004
2020-08-11 12:50:34.989000-04:00,AAPL,446.75,447.131,446.29,446.3599,446.5560363657981,851,50465,22535450.375199996,249,15634,6981748.1603999995
2020-08-11 12:50:45.861000-04:00,TSLA,1412.6799,1412.68,1410,1410,1411.2643475612185,182,5023,7088780.817800001,43,1620,2286713.8098999998
2020-08-11 12:51:00.198000-04:00,TSLA,1410,1411.75,1410,1410,1410.3769418462148,234,5059,7135096.9487999985,48,961,1355749.3543
2020-08-11 12:51:13.198000-04:00,AAPL,446.3,446.38,446,446,446.18044963846273,854,50064,22337578.03070002,218,19818,8842771.5036
2020-08-11 12:51:40.639000-04:00,TSLA,1410,1412.07,1410,1411.653,1411.1172949541285,203,5014,7075342.116900002,82,1361,1920774.1689999993
2020-08-11 12:51:55.532000-04:00,TSLA,1412.07,1412.22,1410.98,1411.56,1411.599256935612,86,5032,7103167.460899999,35,2628,3709803.5807999996
2020-08-11 12:52:05.864000-04:00,AAPL,446,446.6506,445.93,445.9853,446.1056281215073,925,50104,22351676.3914,256,17663,7880357.552599997
2020-08-11 12:52:38.980000-04:00,TSLA,1411.26,1412.71,1410.5,1412.335,1411.8867764283011,170,5286,7463233.500200002,65,2300,3247155.4959000004
2020-08-11 12:53:02.821000-04:00,AAPL,445.9851,446.3,445.91,446.2201,446.1259851483193,774,50634,22589143.13199999,266,15276,6814922.560300001
2020-08-11 12:53:22.912000-04:00,TSLA,1412.57,1413.49,1412,1412.9899,1412.7680814696487,179,5321,7517338.961500005,71,2865,4047825.6667000004
2020-08-11 12:54:16.385000-04:00,AAPL,446.25,446.26,445.91,445.91,446.0936981105697,862,50068,22335019.277000032,241,14219,6343506.039400001
2020-08-11 12:54:16.700000-04:00,TSLA,1412.16,1412.96,1411,1411,1412.3074940235858,187,5003,7065774.392600001,69,1988,2807907.0715
2020-08-11 12:55:00.564000-04:00,TSLA,1411,1412.99,1410.371,1411.81,1411.4089343022097,132,5023,7089507.076999997,53,1089,1537525.8278
2020-08-11 12:55:04.573000-04:00,AAPL,445.911,446.03,445.75,445.95,445.8741478552144,798,50005,22295936.763500012,239,15562,6938721.734199998
2020-08-11 12:55:45.149000-04:00,TSLA,1411.81,1412.77,1410.41,1411.8,1411.5441345534116,175,5027,7095832.3644,64,2729,3851709.9763999996
2020-08-11 12:55:57.599000-04:00,AAPL,445.971,446.14,445.82,445.9,446.0077090101244,725,50077,22334728.044100013,210,16837,7509794.2753
2020-08-11 12:55:59.070000-04:00,TSLA,1411.78,1411.8,1409,1409.43,1410.7353700039653,188,5044,7115749.2063000025,46,1959,2763546.9151
2020-08-11 12:56:19.377000-04:00,TSLA,1409.4773,1409.4773,1408,1408.3437,1408.6898899999999,184,5470,7705533.6983,48,1462,2059828.2746999997
2020-08-11 12:56:30.542000-04:00,TSLA,1408.58,1408.92,1407,1407.32,1407.98325933825,155,5017,7063852.012100003,40,2272,3198965.3379
2020-08-11 12:56:51.036000-04:00,AAPL,445.9,446.04,445.77,446.04,445.8779604883109,772,50132,22352753.915200002,257,13621,6073531.681100001
2020-08-11 12:56:52.375000-04:00,TSLA,1407.95,1407.97,1406,1407.51,1407.1724707195535,159,5017,7059784.285599999,59,2103,2959540.2948000007
2020-08-11 12:57:02.352000-04:00,TSLA,1407.49,1408,1406.6905,1408,1407.8150607497025,93,5042,7098203.536300002,23,1053,1482381.0494
2020-08-11 12:57:15.660000-04:00,AMZN,3152.21,3154.5,3140,3141.2099,3148.6424237017254,2848,50182,158005174.1061997,1109,18240,57438873.09330009
2020-08-11 12:57:31.718000-04:00,TSLA,1408,1408.26,1405.6001,1407.452,1406.7860355586647,217,5003,7038150.5359000005,76,1836,2583285.0873000002
2020-08-11 12:57:54.594000-04:00,AAPL,446.03,446.24,445.9236,446.084,446.1167448286092,751,50557,22554324.26830002,263,17446,7783044.899599999
2020-08-11 12:58:05.423000-04:00,TSLA,1408.5099,1408.5099,1406.47,1408,1407.3645849124202,155,5024,7070599.6746000005,60,2164,3045607.116800001
2020-08-11 12:58:36.737000-04:00,TSLA,1408,1408,1406.6,1407.545,1407.635359103496,126,5778,8133317.1049,53,2424,3412259.6003999994
2020-08-11 12:59:07.265000-04:00,TSLA,1407.545,1408.51,1407.09,1408.51,1407.787465167866,85,5004,7044568.475700001,39,1754,2469515.120700001
2020-08-11 12:59:26.429000-04:00,AAPL,446.1234,446.25,445.9931,446.0929,446.12909366701325,804,50008,22310023.716099996,279,19548,8721184.7967
2020-08-11 12:59:32.651000-04:00,TSLA,1408.57,1409.08,1407.5,1408.0691,1408.253537714086,107,5722,8058026.742800001,37,2323,3271489.3807000006
2020-08-11 13:00:10.686000-04:00,TSLA,1408.6838,1409.7568,1407.5,1407.5,1408.0588745665839,156,5249,7390901.032599998,56,1718,2419328.2529999996
2020-08-11 13:00:29.573000-04:00,AAPL,446.12,446.13,445.7,445.75,445.8642926841463,745,50001,22293660.498500008,239,17923,7991396.992599999
2020-08-11 13:01:09.847000-04:00,TSLA,1408.36,1408.36,1407,1407.65,1407.5451107263684,214,5025,7072914.181399995,86,1797,2529498.6649
2020-08-11 13:01:32.983000-04:00,AAPL,445.75,445.85,445.53,445.81,445.68380975443927,926,50008,22287755.95819997,277,15225,6785608.459199996
2020-08-11 13:02:00.802000-04:00,TSLA,1407.65,1409.4899,1407,1408.14,1408.2295558632882,207,5091,7169296.668899996,79,2165,3048748.0374
2020-08-11 13:02:25.880000-04:00,TSLA,1407.71,1409.66,1407.0005,1409.129,1408.7682657570094,110,5350,7536910.2218,52,2295,3234048.2606999995
2020-08-11 13:02:39.759000-04:00,AAPL,445.81,446.19,445.6901,446.175,445.948359004711,715,50096,22340228.992699984,230,12240,5459118.7557
2020-08-11 13:02:57.135000-04:00,TSLA,1409.129,1410.65,1408.99,1409.4942,1409.8845527139088,164,5306,7480847.436699996,51,2255,3179257.8781999997
2020-08-11 13:03:35.070000-04:00,AAPL,446.18,446.46,445.9907,446.14,446.29465538609156,792,50027,22326782.72500001,264,15154,6763370.2774
2020-08-11 13:03:37.046000-04:00,TSLA,1409.6799,1409.93,1408.1,1408.665,1408.8294591488564,158,5334,7514696.3351,71,3043,4286920.1018
2020-08-11 13:04:20.549000-04:00,TSLA,1408.3761,1409.86,1406.62,1407.07,1407.9809195647836,246,5009,7052576.426099999,68,1690,2379651.8646
2020-08-11 13:04:24.606000-04:00,AAPL,446.14,446.32,445.9601,446.22,446.18941310677354,697,50003,22310809.223578006,232,21022,9380715.065978
2020-08-11 13:05:07.781000-04:00,TSLA,1407.015,1407.6699,1405.6,1406.35,1406.2204799320405,215,5003,7035321.061099999,64,1222,1718877.0371000003
2020-08-11 13:05:52.394000-04:00,TSLA,1406.34,1407.9432,1405.7001,1407.645,1407.0456757273814,158,5018,7060555.200799999,70,2822,3971367.2222000007
2020-08-11 13:06:03.365000-04:00,AAPL,446.21,446.42,446.0468,446.19,446.2505677656044,929,50018,22320560.89849998,299,12805,5714436.931899999
2020-08-11 13:06:18.512000-04:00,TSLA,1407.2601,1407.6597,1405.6,1405.6,1406.4575098207172,135,5020,7060416.6993,41,1892,2661713.9884000006
2020-08-11 13:06:21.165000-04:00,AMZN,3140.67,3146.579,3136.6,3137.27,3141.36587672531,2576,50020,157131121.15379947,954,17778,55850716.8007
2020-08-11 13:06:29.108000-04:00,TSLA,1405.7,1406.6999,1405.34,1406.6999,1406.5671269016698,50,5929,8339536.4954,19,5325,7490420.1748
2020-08-11 13:07:09.514000-04:00,AAPL,446.2,446.63,446.035,446.5254,446.3688346729934,798,52476,23423650.968299996,278,16393,7317245.409
2020-08-11 13:07:20.350000-04:00,TSLA,1406.1,1408.39,1406.04,1407.52,1407.399051247754,198,5009,7049661.847699998,83,2745,3863345.4006000003
2020-08-11 13:08:34.008000-04:00,TSLA,1407.52,1408.26,1406.1,1408,1407.4671329872206,246,5008,7048595.401999997,101,1840,2589836.5255000005
2020-08-11 13:08:43.415000-04:00,AAPL,446.52,446.61,446.1244,446.3008,446.46445593569416,800,50011,22328133.905800004,266,11754,5248021.306800001
2020-08-11 13:09:01.869000-04:00,TSLA,1408,1409.5,1407.4,1409.5,1408.5465079162511,131,5015,7063860.737199998,44,1121,1578960.3561
2020-08-11 13:09:41.002000-04:00,TSLA,1409.5,1410,1408.2,1409.2088,1409.3296994864702,148,5063,7135436.268499999,52,3082,4343591.0774
2020-08-11 13:09:55.794000-04:00,AAPL,446.3008,446.67,446.2819,446.4,446.5148114055382,745,50052,22348959.34047001,251,15224,6797848.165520001
2020-08-11 13:10:35.572000-04:00,TSLA,1409.03,1409.61,1407.6,1408.285,1408.4386267692923,189,5002,7045010.011100001,63,1564,2203024.3179999995
2020-08-11 13:10:59.215000-04:00,TSLA,1408.285,1410,1407.6,1408.52,1408.6822235176685,121,5009,7056089.257599994,42,2141,3015908.5778000015
2020-08-11 13:11:09.898000-04:00,TSLA,1408.51,1408.82,1406,1406,1408.1159417266188,152,5004,7046212.172400001,43,1296,1825091.8492
2020-08-11 13:11:13.989000-04:00,AAPL,446.4,446.6923,446.2101,446.485,446.47304167762496,862,50190,22408481.96180002,291,14591,6514538.442900002
2020-08-11 13:11:19.406000-04:00,AAPL,446.5,446.595,446.3617,446.595,446.59445641265796,31,200728,89644012.0468,11,200109,89367665.1868
2020-08-11 13:11:36.483000-04:00,TSLA,1407.3,1407.66,1405.5,1406.491,1406.4819575328816,133,5018,7057726.462899998,43,1838,2585512.3051000005
2020-08-11 13:12:32.034000-04:00,AAPL,446.4295,446.665,446.3001,446.6218,446.434792476137,789,51649,23057910.596599992,247,13373,5970221.587500001
2020-08-11 13:12:35.257000-04:00,TSLA,1406.491,1407.33,1405.34,1407.04,1406.2407238522953,188,5010,7045266.026499996,73,1789,2516062.1323
2020-08-11 13:13:19.574000-04:00,TSLA,1407.035,1407.33,1405.34,1405.4,1406.1113666865435,146,5031,7074146.285800001,55,1033,1452679.0342
2020-08-11 13:13:34.512000-04:00,TSLA,1405.4,1405.825,1405,1405,1405.3938684147558,92,5015,7048050.250099996,29,1314,1846863.6519999998
2020-08-11 13:13:35.377000-04:00,TSLA,1405,1405.24,1404.24,1404.27,1404.9435895933016,201,5016,7047197.0454,20,716,1005943.3104000001
2020-08-11 13:13:45.818000-04:00,TSLA,1404.23,1404.82,1403.3468,1403.41,1403.7742760343795,123,5003,7023082.703000002,31,1607,2256124.7413
