datetime,open,high,low,close,vwap,cum_volume,cum_ticks,cum_dollar_value
2018-01-03 14:30:00.330480896,172.58,172.74,172.26,172.61,172.46418539606492,880790.0,391.0,151904729.85500002
2018-01-03 14:33:59.487496192,172.62,173.3,172.17,173.1649,172.733910821226,868506.0,5705.0,150020437.9516997
2018-01-03 14:40:20.515977728,173.15,173.36,173.03,173.22,173.17358235841985,866436.0,5513.0,150043826.00429985
2018-01-03 14:47:09.226268160,173.2273,173.32,172.82,172.995,173.13267257552496,866569.0,5670.0,150031406.9411001
2018-01-03 14:56:44.797690880,172.99,173.43,172.93,173.32,173.18101475019213,866226.0,6483.0,150013897.68299994
2018-01-03 15:02:46.329824768,173.32,174.02,173.32,174.0,173.7143142010468,863549.0,5135.0,150010822.31399974
2018-01-03 15:09:12.611120384,174.0,174.41,173.8068,174.18,174.19283989802443,861188.0,5693.0,150012783.40609986
2018-01-03 15:19:04.872629760,174.18,174.3,173.9,173.95,174.0828318800833,869270.0,6045.0,151324983.2684
2018-01-03 15:33:26.800937216,173.945,174.09,173.78,174.0,173.9528732929531,862308.0,6875.0,150000954.2634998
2018-01-03 15:43:08.468242944,174.0,174.5,173.9,174.5,174.24655775967716,861608.0,5456.0,150132228.13819993
2018-01-03 15:56:59.004376576,174.5,174.55,174.12,174.17,174.325050992667,860510.0,6671.0,150008449.6296999
2018-01-03 16:07:27.465530880,174.17,174.5,174.05,174.165,174.24412028740056,860958.0,5152.0,150016869.3143998
2018-01-03 16:22:26.246235392,174.16,174.53,172.45,174.1,174.15975529263991,861451.0,6954.0,150030095.35659996
2018-01-03 16:39:28.551560960,174.1,174.11,173.79,173.8,173.93553779885565,862415.0,7002.0,150004616.8308001
2018-01-03 16:52:05.154059520,173.8,173.8689,173.5,173.7047,173.647011453249,867291.0,5934.0,150602490.2102998
2018-01-03 17:09:52.730570496,173.7,173.73,173.48,173.62,173.64770179432844,863833.0,5193.0,150002615.18410012
2018-01-03 17:36:16.415642368,173.62,173.63,173.315,173.455,173.49026657881558,888628.0,7273.0,154168308.60939974
2018-01-03 17:57:05.511678208,173.455,173.5274,173.3,173.3,173.41928757192755,865283.0,6258.0,150056761.4081002
2018-01-03 18:20:07.155762944,173.3,173.39,173.09,173.37,173.23606208732792,865911.0,6755.0,150007011.7581002
2018-01-03 18:47:30.958616320,173.37,173.49,173.02,173.0501,173.27530773935848,865679.0,6709.0,150000795.1285001
2018-01-03 19:11:56.865377024,173.056,173.15,172.81,172.86,172.9867710722499,867195.0,7238.0,150013262.93999976
2018-01-03 19:29:04.042448384,172.86,173.09,172.77,172.86,172.91636830359116,868234.0,6877.0,150131870.11770016
2018-01-03 19:49:05.908920320,172.86,172.9199,172.6,172.74,172.76319768466,868339.0,7095.0,150017022.3143
2018-01-03 20:01:52.308281088,172.74,172.81,172.33,172.475,172.48109158065623,869664.0,6151.0,150000596.02839983
2018-01-03 20:14:55.612925696,172.47,172.51,172.2,172.3401,172.33738971243122,870575.0,5903.0,150032623.0488998
2018-01-03 20:28:15.492192256,172.34,173.3254,172.16,172.17,172.360588354203,870314.0,6088.0,150007833.09289983
2018-01-03 20:41:40.002236672,172.17,172.54,172.16,172.38,172.3932212037908,870151.0,6777.0,150008133.82369977
2018-01-03 20:50:00.106369280,172.38,172.55,172.09,172.36,172.26584098969656,870792.0,6316.0,150007716.20709985
2018-01-03 20:55:28.910914304,172.37,172.53,172.12,172.18,172.2917406612286,870682.0,5839.0,150011317.34239984
2018-01-03 20:58:46.987471360,172.18,172.2648,171.96,172.03,172.06752412902762,871813.0,4943.0,150010704.41349995
2018-01-03 21:00:00.124074240,172.03,172.25,172.0,172.23,172.19163702642732,2406600.0,3908.0,414396393.6678
2018-01-03 21:00:00.124104192,172.23,172.23,172.23,172.23,172.23,1745544.0,1.0,300635043.12
2018-01-03 21:28:09.871934464,172.25,174.0761,171.85,172.23,172.2888275641326,896190.0,263.0,154403524.37469998
2018-01-04 14:30:00.544449024,172.59,172.89,172.48,172.77,172.7551723256406,397039.0,996.0,68590540.86500001
2018-01-04 14:33:44.051771392,172.77,173.12,172.54,173.0,172.89756189820866,867618.0,4087.0,150009036.859
2018-01-04 14:47:01.248036864,173.01,173.05,172.47,172.6,172.7270941376015,868450.0,6513.0,150004844.90380004
2018-01-04 14:54:02.837549568,172.6,173.14,172.47,173.0,172.85029314586876,870599.0,5881.0,150483292.3625002
2018-01-04 15:08:44.498616064,173.0,173.16,172.66,173.1418,172.9321061013024,867405.0,7666.0,150002173.4928002
2018-01-04 15:19:32.848410624,173.1443,173.38,172.95,173.38,173.20492733229614,866989.0,6211.0,150166766.7429001
2018-01-04 15:34:10.578748928,173.38,173.41,173.0201,173.1799,173.167006595948,866911.0,6752.0,150120382.8550999
2018-01-04 15:47:02.918226432,173.17,173.47,173.07,173.3,173.27245608076325,884708.0,6335.0,153295528.0742999
2018-01-04 16:01:09.944985344,173.16,173.23,172.87,172.92,173.03876087147577,866920.0,5822.0,150010762.5746998
2018-01-04 16:18:01.553921280,172.92,173.11,172.75,172.98,172.94465317031072,867407.0,6756.0,150013402.7724997
2018-01-04 16:32:11.166806016,172.98,173.37,172.91,173.31,173.10604154237075,866614.0,6451.0,150016119.08520007
2018-01-04 16:49:11.562135296,173.31,173.47,173.09,173.22,173.2807553436075,865726.0,6859.0,150013655.20059994
2018-01-04 17:16:27.638141952,173.21,173.3299,173.0,173.07,173.13834889266943,866453.0,7886.0,150016241.8131001
2018-01-04 17:38:15.101949440,173.065,173.16,172.65,172.78,172.84411469331252,867871.0,6894.0,150006394.66299984
2018-01-04 18:12:15.233842688,172.78,173.0801,172.73,172.78,172.84937842136804,867840.0,7874.0,150005604.56920004
2018-01-04 18:46:51.121571584,172.78,172.89,172.6,172.8434,172.75858438227397,868622.0,7336.0,150061907.08329958
2018-01-04 19:16:09.157142528,172.8401,173.14,172.74,173.06,172.89651776544375,867707.0,6511.0,150023518.7406999
2018-01-04 19:42:14.102217216,173.06,173.14,172.85,172.91,172.99046455130673,867197.0,7117.0,150016811.88749954
2018-01-04 20:08:53.919496192,172.91,173.2,172.9021,173.1,173.10222139018052,866636.0,7037.0,150016616.73670048
2018-01-04 20:33:22.180666880,173.0938,173.1801,172.95,173.0,173.09360252025118,866620.0,7247.0,150006377.8161001
2018-01-04 20:48:25.692593920,173.0,173.24,172.96,173.22,173.13431089660236,866426.0,6264.0,150008068.4528996
2018-01-04 20:55:55.402437888,173.2216,173.23,173.05,173.12,173.13312212716315,866478.0,4542.0,150016041.39450008
2018-01-04 21:00:00.233456384,173.12,173.12,172.98,173.03,173.03624575655314,2403070.0,4895.0,415818211.0902002
2018-01-04 21:00:00.233469952,173.03,173.03,173.03,173.03,173.03,1688679.0,1.0,292192127.37
2018-01-05 15:16:15.542083072,174.3,174.48,174.295,174.45,174.40875827974725,144316.0,819.0,25169974.359900005
2018-01-05 15:22:22.126619904,174.46,174.94,174.32,174.9326,174.65783511807615,858854.0,4963.0,150005580.32250017
2018-01-05 15:36:28.676607232,174.9301,174.94,174.55,174.74,174.72507154215663,858635.0,6615.0,150025061.80359966
2018-01-05 15:48:02.128199168,174.74,175.09,174.6783,175.0824,174.96653445478032,857315.0,6178.0,150001434.4861
2018-01-05 16:01:24.358480384,175.0848,175.19,174.9,175.1,175.0454459393322,856928.0,6786.0,150001343.89790007
2018-01-05 16:19:35.266565888,175.08,175.18,174.88,175.08,175.01296440120964,857119.0,7146.0,150006937.0346004
2018-01-05 16:42:17.503115520,175.08,175.1,174.3652,174.88,174.91554583571374,857602.0,6939.0,150007921.9397998
2018-01-05 17:10:26.458299136,174.874,175.0,174.73,174.83,174.8602048951555,859033.0,7672.0,150210686.39170012
2018-01-05 17:35:33.395508736,174.83,174.89,174.57,174.6,174.74499578854312,858444.0,6354.0,150008793.16470012
2018-01-05 18:00:16.736763136,174.6,174.92,174.56,174.9,174.76866751442265,858344.0,6344.0,150011637.1489996
2018-01-05 18:35:44.779883264,174.9,175.02,174.76,174.77,174.87878575056658,857985.0,7390.0,150043374.99219987
2018-01-05 19:08:13.920637184,174.765,175.08,174.75,174.93,174.92562141276125,857526.0,7552.0,150003268.4275995
2018-01-05 19:39:35.436628480,174.93,175.02,174.88,174.965,174.95820670603533,857362.0,7316.0,150002518.01789987
2018-01-05 20:05:45.198385152,174.96,174.9638,174.65,174.9,174.78074833589568,859802.0,6843.0,150276836.98069978
2018-01-05 20:30:55.596556032,174.89,174.96,174.75,174.93,174.87704818665452,857779.0,6817.0,150005859.51650032
2018-01-05 20:44:44.788169984,174.93,175.03,174.9,175.0,174.9801267085247,993357.0,6271.0,173817733.72679996
2018-01-05 20:50:13.964470528,174.955,175.37,174.94,175.16,175.08167817573639,856817.0,5525.0,150012958.24949992
2018-01-05 20:56:01.193160960,175.16,175.21,174.96,175.01,175.0714111454768,856805.0,5835.0,150002060.42650023
2018-01-05 20:59:58.060780800,175.01,175.04,174.96,175.0,174.99703610284828,858622.0,5864.0,150256305.1326998
2018-01-05 21:00:00.142643200,175.0,175.0,174.88,175.0,174.99714599459637,2219252.0,403.0,388362766.2428
2018-01-05 21:00:00.142654976,175.0,175.0,175.0,175.0,175.0,2043648.0,1.0,357638400.0
2018-01-05 22:00:30.925221632,175.0,175.04,174.5523,175.0,174.98983837809908,890190.0,2344.0,155774204.2258
2018-01-08 14:30:00.975229184,175.07,175.44,174.3,174.38,174.45382621201833,779093.0,1177.0,135915754.825
2018-01-08 14:35:10.019170048,174.37,175.6,174.26,175.44,175.02713756810465,857134.0,5677.0,150021710.53229982
2018-01-08 14:43:53.577183232,175.41,175.61,174.91,175.04,175.15298051321324,856447.0,5244.0,150009244.70159993
2018-01-08 14:53:57.834163968,175.04,175.05,174.6201,174.93,174.86627804015728,857875.0,6250.0,150013408.27369994
2018-01-08 15:08:04.505726720,174.93,175.07,174.75,174.9,174.91527400727114,857586.0,6454.0,150004890.17479962
2018-01-08 15:20:58.769673472,174.9,174.9099,174.47,174.75,174.67913680987772,864086.0,6746.0,150937796.6095
2018-01-08 15:38:34.387686912,174.74,175.1,174.69,174.9801,174.84976050597,857917.0,6806.0,150006581.98400027
2018-01-08 15:55:37.857603840,174.98,175.0163,174.71,174.71,174.86749978596694,857812.0,7133.0,150003439.72639987
2018-01-08 16:17:15.989351168,174.71,175.14,174.6576,174.95,174.9347992226004,857474.0,7131.0,150002042.02860004
2018-01-08 16:43:41.360892928,174.94,175.13,174.8401,174.97,174.93733721871183,857574.0,7390.0,150021712.02799958
2018-01-08 17:19:49.888208128,174.97,175.01,174.84,174.85,174.9278167513422,857585.0,7655.0,150015471.7286998
2018-01-08 17:50:30.180584704,174.84,174.88,174.51,174.61,174.707556184588,858691.0,7386.0,150019806.12770003
2018-01-08 18:21:59.197537792,174.61,174.87,174.47,174.8534,174.63289924593923,859082.0,6393.0,150023980.34999996
2018-01-08 19:03:12.578459392,174.853,174.93,174.61,174.6101,174.79088428856446,859966.0,7766.0,150314217.59809962
2018-01-08 19:34:10.572820736,174.62,174.8955,174.46,174.4796,174.59877538420363,859245.0,7092.0,150023124.75500005
2018-01-08 20:02:31.188720896,174.51,174.61,174.28,174.385,174.46741596225874,860605.0,7343.0,150147530.51419967
2018-01-08 20:20:23.422870272,174.38,174.81,174.11,174.22,174.25101589845977,860901.0,6912.0,150012873.8379999
2018-01-08 20:35:20.203819520,174.22,174.24,173.93,174.115,174.0988656192569,862477.0,6596.0,150156267.32269984
2018-01-08 20:49:05.841439232,174.105,174.4,174.0753,174.3425,174.2403901237553,860894.0,6920.0,150002506.4152002
2018-01-08 20:56:04.154603264,174.3431,174.56,174.3049,174.34,174.39348897694612,860678.0,5275.0,150096639.30570003
2018-01-08 20:59:57.946143744,174.34,174.42,174.26,174.35,174.34091667146856,860794.0,5121.0,150071615.02530012
2018-01-08 21:00:00.367431680,174.35,174.4,174.28,174.35,174.34931271604717,1917868.0,347.0,334378967.68009996
2018-01-08 21:00:00.367449088,174.35,174.35,174.35,174.35,174.35,1846647.0,1.0,321962904.45
2018-01-08 22:21:02.162596864,174.35,175.05,174.18,174.35,174.34579926906704,867135.0,3529.0,151181344.64918244
2018-01-09 14:30:06.496631040,174.8,174.89,174.35,174.54,174.55810683969153,881107.0,1550.0,153804369.8432001
2018-01-09 14:36:34.325799168,174.54,174.85,174.3,174.3799,174.63053378489468,862415.0,5423.0,150603991.79409996
2018-01-09 14:44:48.795368960,174.3737,174.45,173.85,173.87,174.1098073965375,861714.0,6015.0,150032858.5708999
2018-01-09 14:51:09.089834752,173.87,174.06,173.4021,173.61,173.72394165012543,863474.0,5851.0,150006106.7924004
2018-01-09 14:57:40.705515776,173.61,174.09,173.48,173.8116,173.7810306161055,863196.0,7826.0,150007090.5036998
2018-01-09 15:07:22.211154688,173.8,173.95,173.41,173.9088,173.65191301825575,865692.0,6637.0,150329071.88459986
2018-01-09 15:20:39.333796096,173.91,174.185,173.7269,174.1199,174.03065342581658,865458.0,6013.0,150616221.25260037
2018-01-09 15:37:20.193087488,174.114,174.135,173.71,173.8725,173.90371481881448,987218.0,6609.0,171680877.5360004
2018-01-09 15:55:08.995424512,173.9001,173.91,173.55,173.87,173.73684747566935,863417.0,7694.0,150007347.6369
2018-01-09 16:16:33.716278016,173.87,174.2399,173.7999,174.17,174.06906576584524,861806.0,7265.0,150013765.29140002
2018-01-09 16:34:36.481032192,174.165,174.43,174.07,174.21,174.24136516163804,860936.0,6529.0,150010663.9568
2018-01-09 16:59:29.155435264,174.2083,174.6,173.925,174.59,174.21363676326416,861028.0,6695.0,150002819.2349998
2018-01-09 17:17:55.962020608,174.59,174.9101,174.35,174.7301,174.69873844653424,858712.0,6232.0,150015903.0889003
2018-01-09 17:46:07.242590464,174.74,174.8378,174.084,174.765,174.74336327788913,858461.0,6483.0,150010362.38289997
2018-01-09 18:21:04.350965248,174.765,174.89,174.7,174.8625,174.80596030425136,858107.0,7592.0,150002218.17880023
2018-01-09 18:38:31.441828864,174.865,175.06,174.84,174.85,174.95807799845315,857417.0,6056.0,150012030.3631997
2018-01-09 19:11:10.613424640,174.86,174.94,174.65,174.65,174.7839164880484,860120.0,7291.0,150335142.2497002
2018-01-09 19:37:01.981187328,174.65,174.7139,174.44,174.64,174.57288730461434,859840.0,7801.0,150104751.4199996
2018-01-09 20:09:04.997518080,174.6332,174.82,174.35,174.675,174.6966586349859,858687.0,7867.0,150009749.71330014
2018-01-09 20:30:52.767355136,174.67,174.81,174.24,174.3,174.53326810121237,859459.0,7121.0,150004188.0689999
2018-01-09 20:47:35.352249344,174.3,174.5,174.24,174.365,174.40550204669302,860217.0,7989.0,150026577.7541001
2018-01-09 20:56:49.887613440,174.36,174.47,174.2,174.45,174.33979986588932,860487.0,7305.0,150017131.3671995
2018-01-09 21:00:00.219226880,174.45,174.48,174.21,174.33,174.34071570465946,1933076.0,6308.0,337013853.3515003
2018-01-09 21:00:00.219240960,174.33,174.33,174.33,174.33,174.33,1132993.0,1.0,197514669.69000003
2018-01-10 12:20:18.825244928,173.9,174.0,172.6,172.68,172.8786632291686,54497.0,485.0,9421368.510000002
2018-01-10 14:30:07.066219520,172.68,173.8,172.55,173.0,173.08765471456425,866623.0,2158.0,150001742.5916998
2018-01-10 14:34:50.814829312,173.0,173.75,173.0,173.65,173.44558720262313,874312.0,5645.0,151645558.23829985
2018-01-10 14:42:45.870741248,173.61,173.91,173.2,173.26,173.54707873053857,865438.0,6419.0,150194236.72239983
2018-01-10 14:52:26.659779840,173.26,173.63,173.18,173.44,173.40509621928268,865074.0,6506.0,150008240.20679975
2018-01-10 15:02:33.828510464,173.44,173.5301,172.9688,173.2344,173.26063749770518,866037.0,6858.0,150050122.7166001
2018-01-10 15:11:59.469320448,173.2353,174.0,173.1,174.0,173.50636701002088,865287.0,5972.0,150132803.79099995
2018-01-10 15:22:14.430627584,174.0,174.21,173.8061,173.95,174.06824383877276,861963.0,6738.0,150040385.6640001
2018-01-10 15:36:55.332131328,173.94,173.96,173.32,173.64,173.59492961723902,864169.0,6902.0,150015356.73239982
2018-01-10 15:52:51.082737664,173.64,174.21,173.16,173.5,173.62518068666733,863999.0,6465.0,150011982.4880999
2018-01-10 16:11:27.670642176,173.5,173.91,173.49,173.67,173.66896451612888,864342.0,6696.0,150109380.12779987
2018-01-10 16:35:37.980720384,173.66,173.75,173.4,173.45,173.54576860352762,864371.0,7323.0,150007929.55359977
2018-01-10 16:55:48.756360192,173.454,173.4961,173.21,173.43,173.2975440479452,865575.0,6756.0,150002021.68930015
2018-01-10 17:15:56.032059136,173.43,173.6,173.0,173.09,173.15269436531264,866703.0,6717.0,150071959.66449955
2018-01-10 17:48:00.327342848,173.08,173.39,173.0518,173.37,173.2349486596248,865952.0,8066.0,150013150.2616994
2018-01-10 18:19:55.746299392,173.37,173.45,173.04,173.17,173.28434578842,865649.0,7395.0,150003420.6474
2018-01-10 18:51:12.633807104,173.164,173.6,173.07,173.6,173.31519166182565,865777.0,6666.0,150052306.69140044
2018-01-10 19:05:41.221268480,173.6,173.91,173.55,173.79,173.7819409634531,2446886.0,4350.0,425224598.39629996
2018-01-10 19:26:45.994182400,173.788,173.82,173.63,173.65,173.73574604749402,863389.0,7172.0,150001532.04419982
2018-01-10 19:51:24.625140992,173.65,173.7201,173.43,173.7101,173.59665023181745,865553.0,6601.0,150257101.3981003
2018-01-10 20:17:05.639750912,173.71,173.835,173.53,173.715,173.68882500104195,863704.0,7476.0,150015732.90869993
2018-01-10 20:40:22.987454464,173.72,174.09,173.6,174.08,173.87647277783913,862764.0,7388.0,150014361.1596996
2018-01-10 20:48:32.199205120,174.08,174.13,173.85,173.905,173.9366016947103,1008963.0,3734.0,175495595.45569998
2018-01-10 20:59:03.464673024,173.877,174.215,173.83,174.21,174.04833222115647,862303.0,6835.0,150082399.0192999
2018-01-10 21:00:00.172550400,174.21,174.3,174.1206,174.29,174.2778424544246,1882706.0,2656.0,328113939.6559999
2018-01-10 21:00:00.172573696,174.29,174.29,174.29,174.29,174.29,1352592.0,1.0,235743259.67999998
2018-01-11 14:30:37.546062080,174.8,175.0,174.7975,175.0,174.95245456771224,150305.0,733.0,26296228.68379999
2018-01-11 14:35:38.477434112,175.0,175.45,174.8228,175.39,175.12704824134056,856533.0,5277.0,150002096.01130015
2018-01-11 14:42:46.749765376,175.392,175.46,174.8,175.31,175.1775309221745,856324.0,5540.0,150008723.98940015
2018-01-11 14:53:14.315912960,175.31,175.48,174.96,175.097,175.24179391494005,856672.0,5844.0,150124738.07669953
2018-01-11 15:06:24.932505856,175.092,175.49,175.0,175.32,175.2585247648642,861842.0,5850.0,151045157.5004001
2018-01-11 15:23:36.859870976,175.32,175.32,174.82,174.96,175.11231101398545,856620.0,6493.0,150004707.8608002
2018-01-11 15:45:28.071600384,174.95,175.21,174.83,175.19,175.06461143953786,856879.0,6462.0,150009189.18569976
2018-01-11 16:09:30.879990784,175.19,175.33,175.0,175.33,175.24162538272753,859423.0,6374.0,150606683.41129985
2018-01-11 16:32:42.831975680,175.34,175.39,175.15,175.25,175.2696099377477,855868.0,6355.0,150007650.51820025
2018-01-11 16:56:17.122823680,175.25,175.375,174.98,175.11,175.1607838283497,856369.0,5987.0,150002265.2863
2018-01-11 17:28:54.182042624,175.11,175.16,174.95,175.15,175.03043593523722,857039.0,6619.0,150007909.78349978
2018-01-11 17:47:37.127154432,175.15,175.29,175.081,175.24,175.19184018615516,856275.0,5930.0,150012392.95540002
2018-01-11 18:29:52.279279360,175.24,175.27,174.98,174.99,175.13942462868593,856485.0,7394.0,150004290.10310006
2018-01-11 19:10:35.076142080,174.99,175.11,174.9,175.08,174.999810704386,857144.0,7265.0,150000037.74640024
2018-01-11 19:48:27.217501952,175.08,175.2099,174.95,175.03,175.09595031200845,856708.0,7608.0,150006101.39990014
2018-01-11 20:24:55.700663296,175.03,175.18,174.99,175.1649,175.10111706164307,856676.0,7229.0,150004924.55990013
2018-01-11 20:45:38.732100096,175.1639,175.2692,175.08,175.185,175.16589080859674,856409.0,6965.0,150013645.38149953
2018-01-11 20:55:47.086477056,175.185,175.35,175.12,175.205,175.21521654811647,856176.0,6272.0,150015063.24330017
2018-01-11 21:00:00.305457664,175.205,175.3,175.09,175.28,175.26258954527722,1718410.0,4832.0,301172986.50049984
2018-01-11 21:00:00.305468672,175.28,175.28,175.28,175.28,175.28,1056057.0,1.0,185105670.96
2018-01-11 21:12:23.762165760,175.27,175.35,175.11,175.28,175.26736410209904,882124.0,155.0,154607548.2912
2018-01-12 13:06:03.145384192,176.0,176.0,176.0,176.0,176.0,3448.0,23.0,606848.0
2018-01-12 14:37:07.978448640,176.0,176.6,175.9933,176.09,176.16821435375851,851547.0,5154.0,150015514.4283
2018-01-12 14:58:46.610848512,176.1,176.27,175.9932,176.01,176.06736113393222,852026.0,6066.0,150013969.43749973
2018-01-12 15:17:14.179770880,176.01,176.29,175.993,176.24,176.10642806219147,851947.0,6738.0,150033343.06829983
2018-01-12 15:31:46.117116672,176.24,176.44,176.1442,176.41,176.31442952561352,851542.0,5862.0,150139141.94709998
2018-01-12 15:42:02.587050496,176.41,176.79,176.25,176.73,176.55011509918944,849688.0,5300.0,150012514.19840008
2018-01-12 15:54:14.252365824,176.73,176.98,176.68,176.95,176.82732298671613,848390.0,5962.0,150018532.5487001
2018-01-12 16:06:38.574209792,176.95,177.06,176.61,176.7,176.86648958672527,848177.0,6707.0,150014088.53819987
2018-01-12 16:22:28.889430016,176.69,176.71,176.2801,176.555,176.4956889673672,849915.0,6349.0,150006333.48869988
2018-01-12 16:37:58.849096192,176.55,176.87,176.46,176.675,176.6606736108312,849087.0,4723.0,150000281.37419984
2018-01-12 17:02:45.972730624,176.67,176.96,176.65,176.79,176.83292141988989,848277.0,6676.0,150003300.08329993
2018-01-12 17:36:46.383208960,176.79,176.95,176.5862,176.8,176.74005012571348,848758.0,7313.0,150009531.46460032
2018-01-12 18:01:18.210254080,176.8,177.0,176.7601,176.97,176.9033795612842,959346.0,5728.0,169711549.56859976
2018-01-12 18:01:30.520398336,176.99,176.99,176.94,176.97,176.9699874485526,1223094.0,71.0,216450929.8284
2018-01-12 18:17:01.157336320,176.96,177.03,176.81,176.97,176.9638483607592,872782.0,3650.0,154450861.50000012
2018-01-12 18:25:07.902160896,176.8401,176.97,176.83,176.86,176.93980502802526,847808.0,1315.0,150010982.22120005
2018-01-12 18:59:05.415401216,176.86,177.1,176.77,177.0,176.9282807238011,847802.0,7121.0,150000150.2542
2018-01-12 19:21:39.172595712,176.9979,177.33,176.4212,177.2728,177.12851025308527,849003.0,6724.0,150382636.59040016
2018-01-12 19:43:23.939891712,177.276,177.35,177.101,177.12,177.23329500524605,846408.0,7466.0,150011678.7588003
2018-01-12 20:06:08.612440064,177.12,177.24,176.95,177.08,177.11269149654103,846926.0,7008.0,150001343.3583995
2018-01-12 20:25:24.358357504,177.08,177.1,176.82,176.925,176.94920034702815,847769.0,7379.0,150012046.6289997
2018-01-12 20:43:07.198264832,176.925,176.97,176.82,176.95,176.8838688137251,848075.0,7225.0,150010787.0441999
2018-01-12 20:50:35.552309760,176.95,177.36,176.94,177.14,177.0752798888232,847121.0,5675.0,150004188.17469978
2018-01-12 20:57:17.279205376,177.14,177.19,176.86,176.91,177.04853241015485,847290.0,6444.0,150011451.0258001
2018-01-12 20:59:59.929748480,176.91,177.02,176.79,176.88,176.8814484446761,848923.0,5536.0,150158729.85799977
2018-01-12 21:00:00.407976192,176.88,177.09,176.87,177.09,177.08887659111787,1666517.0,29.0,295121623.34999996
2018-01-12 21:00:00.407996928,177.09,177.09,177.09,177.09,177.08999999999997,1657228.0,1.0,293478506.52
2018-01-12 21:11:37.715265536,176.93,177.27,176.7143,176.97,176.99910128338647,1617985.0,196.0,286381890.89000005
2018-01-16 14:30:00.647404288,177.3,178.65,177.3,178.0,178.07902889799627,824244.0,1973.0,146780571.09500003
2018-01-16 14:33:25.412708096,178.0,178.15,177.2,177.21,177.64705909744876,844451.0,5665.0,150014236.7018997
2018-01-16 14:38:36.638451712,177.21,178.27,177.2,178.19,177.8587847410167,843857.0,4862.0,150087380.51520014
2018-01-16 14:46:04.868654336,178.19,178.49,178.0423,178.35,178.29134445681785,841403.0,5593.0,150014872.0999999
2018-01-16 14:52:29.536631552,178.35,178.9,178.33,178.64,178.63983248342362,839736.0,6039.0,150010298.3703002
