datetime,open,high,low,close,vwap,cum_volume,cum_ticks,cum_dollar_value,cum_buy_ticks,cum_sell_ticks,cum_buy_volume,cum_sell_volume,cum_buy_dollar_value,cum_sell_dollar_value
2018-04-09 19:22:04.208623104,263.18,263.23,262.57,262.61,262.85037664791054,1985848.0,6620.0,521980894.7654999,1077.0,1093.0,290924.0,388108.0,76476080.86009997,102033169.21469997
2018-04-09 19:30:32.773895936,262.61,262.85,262.45,262.849,262.6579041772274,1986102.0,7568.0,521665388.8021997,1205.0,1207.0,348959.0,317168.0,91660259.5956,83307391.39299998
2018-04-09 19:39:10.101698048,262.85,262.93,262.21,262.4,262.4698128637558,1985843.0,7601.0,521223840.58679944,1077.0,1117.0,291675.0,303408.0,76558122.28649996,79641121.40190001
2018-04-09 19:44:15.369818112,262.4,262.44,261.81,262.14,262.0783096250998,1985756.0,7098.0,520423575.8078997,1034.0,1041.0,376233.0,291199.0,98607890.03879999,76321756.50149995
2018-04-09 19:47:57.898681088,262.14,262.325,261.76,261.77,262.09083913139835,1985697.0,6185.0,520432992.99070036,854.0,907.0,282648.0,334339.0,74089726.65780003,87616616.7289
2018-04-09 19:50:18.081001984,261.77,261.89,261.44,261.47,261.66232370042377,1985859.0,5695.0,519624480.4813999,762.0,796.0,274711.0,314345.0,71882073.77140002,82245238.56029998
2018-04-09 19:54:17.104176128,261.47,261.77,261.43,261.62,261.60901207270956,1985710.0,7117.0,519479631.36290014,952.0,937.0,291516.0,284465.0,76265032.33199999,74416173.75299998
2018-04-09 19:56:33.421263104,261.63,261.65,261.02,261.03,261.3725622020122,1985693.0,6903.0,519005667.1566002,1000.0,1046.0,309199.0,385450.0,80813601.1625,100731192.92900006
2018-04-09 19:58:01.572076032,261.04,261.11,260.74,260.77,260.90358888806657,1985721.0,6681.0,518081735.4304004,964.0,991.0,256742.0,336181.0,66986264.90780001,87709189.9576
2018-04-09 19:59:07.592407040,260.77,260.85,260.54,260.85,260.6926882300864,1985690.0,6096.0,517654864.0916003,836.0,837.0,300435.0,253980.0,78323999.81159998,66209811.35519999
2018-04-09 19:59:46.160523008,260.85,260.96,260.69,260.78,260.8562123798333,1985891.0,6133.0,518032004.4591996,745.0,744.0,240875.0,254715.0,62837646.663600005,66445208.82860003
2018-04-10 13:30:13.384721920,264.27,264.45,264.25,264.43,264.370821373443,179840.0,409.0,47544448.51579999,96.0,85.0,60055.0,35893.0,15874015.7058,9490526.110000001
2018-04-10 13:34:10.247609088,264.44,264.56,263.78,263.79,264.3093048468929,1779738.0,6392.0,470401313.58959955,1088.0,1204.0,304282.0,347701.0,80428225.81140004,91890661.15820001
2018-04-10 13:37:05.528345088,263.79,264.1375,263.74,264.1,263.87267874229667,1780197.0,4736.0,469745351.07900035,882.0,872.0,249104.0,694781.0,65739001.17469997,183312562.19030005
2018-04-10 13:43:16.462820096,264.1,264.27,263.67,264.03,264.02720498805036,1779152.0,6900.0,469744529.80889976,1043.0,1089.0,259893.0,359137.0,68620965.8976,94821958.9477999
2018-04-10 13:50:16.147145984,264.03,264.25,263.56,264.16,263.90700581890053,1779099.0,7341.0,469516690.1454001,1184.0,1161.0,296973.0,295985.0,78373531.90890002,78107467.99569997
2018-04-10 13:58:13.417285120,264.15,264.19,263.34,263.44,263.6908384728545,1780983.0,7019.0,469628900.5758999,1120.0,1143.0,303351.0,310696.0,79990456.08489996,81919627.9691
2018-04-10 14:06:03.607290112,263.45,263.85,263.32,263.54,263.5939112384983,1779179.0,6353.0,468980751.4034002,975.0,954.0,279983.0,335681.0,73802693.20589995,88479906.77250002
2018-04-10 14:14:19.098533888,263.54,264.4,263.38,264.25,263.84818458788214,1781092.0,6872.0,469937890.78400016,1299.0,1214.0,323268.0,321251.0,85300250.11750002,84753196.38649997
2018-04-10 14:23:48.683238912,264.25,264.49,264.02,264.47,264.2835580143506,1779277.0,6945.0,470233656.2530997,1210.0,1193.0,325119.0,330915.0,85927659.48689997,87451296.69119994
2018-04-10 14:30:58.249591040,264.47,265.0,264.47,264.98,264.7611479921379,1779281.0,6863.0,471084480.1605991,1107.0,1064.0,331407.0,340966.0,87744638.76310003,90270247.30350006
2018-04-10 14:39:55.438400000,264.98,265.17,264.79,264.93,265.00769725123865,1779165.0,7139.0,471492419.68000007,1061.0,1076.0,284273.0,292955.0,75338714.03130005,77631692.9697
2018-04-10 14:48:39.818938112,264.93,265.45,264.86,265.345,265.2255059282347,1779265.0,7432.0,471906459.80540055,1180.0,1183.0,330414.0,320883.0,87638526.39960006,85099718.7767
2018-04-10 14:59:21.922042880,265.35,265.38,264.8749,264.99,265.1332980875267,1779162.0,6569.0,471715088.89200026,1008.0,1012.0,339234.0,306178.0,89937026.93010001,81172571.53040002
2018-04-10 15:09:57.519787008,265.01,265.53,264.95,265.06,265.2256339622995,1779373.0,6960.0,471935331.9803988,1065.0,1043.0,305987.0,311819.0,81149690.08690006,82700524.5515
2018-04-10 15:25:33.032975104,265.06,265.49,264.72,265.47,265.08976450159594,1779511.0,7560.0,471730151.91799945,1115.0,1046.0,263709.0,320811.0,69910875.74589998,85045733.37910004
2018-04-10 15:39:48.929670912,265.47,265.56,265.0,265.56,265.290833718571,1779162.0,7560.0,471995370.30040014,1063.0,1025.0,266296.0,306596.0,70653952.60450006,81331916.87630002
2018-04-10 15:45:38.623867904,265.56,265.76,264.47,264.48,265.2360899641661,1780151.0,7111.0,472160290.78580034,1122.0,1212.0,319201.0,305513.0,84663526.34429996,81025580.8276
2018-04-10 15:47:34.156930048,264.49,264.69,264.19,264.66,264.4231265664907,1779136.0,7348.0,470444703.70699996,1142.0,1088.0,289242.0,284812.0,76482469.95120004,75303752.36340001
2018-04-10 15:53:41.314953984,264.64,264.74,264.45,264.71,264.58613517688246,1787313.0,6976.0,472898239.0213993,946.0,951.0,267058.0,314565.0,70662932.78469999,83228460.98520002
2018-04-10 16:02:49.222750976,264.71,265.34,264.7,265.11,265.09282154957236,1779098.0,7591.0,471626108.63320106,1151.0,1099.0,283237.0,357178.0,75087698.10599998,94693805.50370005
2018-04-10 16:17:45.318521088,265.11,265.16,264.46,264.46,264.89346003302745,1780948.0,6803.0,471761477.8589001,1145.0,1160.0,322986.0,295554.0,85547186.96389998,78288178.04879999
2018-04-10 16:25:53.801481984,264.46,264.67,263.7,263.76,264.2606859261213,1779154.0,6679.0,470160456.4082024,1039.0,1071.0,296685.0,314603.0,78402778.5218,83123666.35139993
2018-04-10 16:27:05.599187968,263.76,263.8,263.04,263.04,263.34261031037977,1779304.0,6492.0,468566559.8956999,1287.0,1329.0,379672.0,421691.0,99976893.42609997,111026826.17960002
2018-04-10 16:29:44.760217088,263.12,263.73,262.98,263.68,263.39394426843586,1779837.0,7250.0,468798287.5849001,1489.0,1472.0,418489.0,365396.0,110221616.26799998,96231790.44690005
2018-04-10 16:33:26.589618944,263.68,264.51,263.51,264.44,264.03315198275334,1779238.0,6384.0,469777817.2674901,992.0,951.0,299482.0,265899.0,79070991.99759999,70207688.88690002
2018-04-10 16:44:47.199521024,264.44,264.59,264.12,264.38,264.331786171951,1781994.0,6555.0,471037656.9676997,1204.0,1205.0,306266.0,382415.0,80956771.53320003,101079966.24939993
2018-04-10 16:57:43.221387008,264.37,264.74,264.01,264.465,264.44545476898026,1779175.0,6430.0,470494741.9886005,1163.0,1133.0,331752.0,368937.0,87729135.65559997,97554979.27300002
2018-04-10 17:11:49.842488064,264.47,264.86,264.115,264.85,264.49316968367583,1779345.0,6377.0,470624599.0108001,1173.0,1152.0,362502.0,322922.0,95881006.96769999,85406839.32509996
2018-04-10 17:30:32.488486912,264.8483,264.99,264.47,264.8,264.7990917534489,1779544.0,6483.0,471221634.93529946,1198.0,1233.0,366131.0,469314.0,96955377.91110006,124263481.6498
2018-04-10 17:46:15.325548032,264.8,265.28,264.281,264.37,264.9190272406185,1785958.0,7207.0,473134256.0526005,1361.0,1362.0,332579.0,413061.0,88106017.84369999,109416544.30220003
2018-04-10 17:57:07.286395904,264.37,265.05,264.09,265.02,264.52727728983507,1779353.0,6726.0,470687404.42749995,1205.0,1106.0,381559.0,326603.0,100936226.20159996,86392285.5906
2018-04-10 18:12:20.927431936,265.02,265.645,264.91,265.645,265.269436022941,1779330.0,7024.0,472001865.5986996,1140.0,1029.0,336891.0,289221.0,89359203.65990005,76712521.22799999
2018-04-10 18:24:27.815706880,265.64,265.685,265.16,265.295,265.3679960989339,1779129.0,6830.0,472123897.53150016,1134.0,1146.0,330139.0,392627.0,87617307.4047,104192704.86509995
2018-04-10 18:38:38.614927104,265.29,265.37,264.55,264.58,265.06239523161497,1779093.0,7171.0,471570651.91979957,1165.0,1157.0,321489.0,324070.0,85207765.3574,85885994.40640008
2018-04-10 18:42:25.039266048,264.58,264.86,264.21,264.48,264.51661705097297,1779265.0,6347.0,470645158.63719946,1218.0,1185.0,389162.0,401143.0,102949152.58010003,106114892.79210004
2018-04-10 18:51:19.841075968,264.49,265.26,264.41,264.76,264.8796173680919,1779781.0,7524.0,471427710.279,1424.0,1301.0,374944.0,300340.0,99302657.7832,79543321.76979999
2018-04-10 19:05:15.871698944,264.76,265.57,264.76,265.21,265.2558392550067,1780043.0,8035.0,472166799.87499994,1489.0,1428.0,388087.0,340738.0,102942134.33090001,90381198.00659999
2018-04-10 19:12:29.572535040,265.205,265.94,265.19,265.85,265.6715357727875,1779182.0,7201.0,472678014.35929954,1406.0,1361.0,432997.0,355699.0,115039342.30830003,94497789.5212
2018-04-10 19:19:07.317165056,265.8403,265.92,265.5,265.9,265.7404656738766,1780303.0,6183.0,473098548.26059955,1022.0,1015.0,338935.0,349426.0,90078764.57530004,92852043.08029997
2018-04-10 19:25:39.295438080,265.93,266.04,265.12,265.2192,265.678564786311,1779291.0,6223.0,472719479.21720004,1053.0,1099.0,322597.0,364700.0,85727572.53489998,96883296.65229997
2018-04-10 19:32:31.496834048,265.22,265.65,265.1,265.35,265.3381511189198,1779171.0,6859.0,472081943.6643997,1205.0,1170.0,365270.0,318756.0,96920137.40349995,84572646.52489996
2018-04-10 19:40:46.380929024,265.36,265.48,265.03,265.435,265.25327452136486,1779173.0,6881.0,471931464.1900003,1064.0,1064.0,288471.0,321700.0,76522637.88389999,85330995.37810001
2018-04-10 19:47:08.639260928,265.44,265.57,265.21,265.45,265.3786825454688,1780403.0,7345.0,472481002.54000026,972.0,993.0,293609.0,245094.0,77918309.56549998,65043986.47450001
2018-04-10 19:51:01.235860992,265.45,265.63,265.27,265.51,265.4506199149012,1779115.0,6947.0,472267179.6498994,1077.0,1089.0,315421.0,277326.0,83733410.67640002,73617161.68610002
2018-04-10 19:55:38.772924928,265.515,265.54,265.13,265.1818,265.28917826986196,1779754.0,6951.0,472149476.18249995,897.0,946.0,257115.0,308789.0,68215111.12180002,81918749.3292
2018-04-10 19:59:14.017138944,265.19,265.23,264.95,265.08,265.0579904835834,1779115.0,7438.0,471568646.73920053,934.0,967.0,236483.0,267401.0,62683257.10679999,70875403.0724
2018-04-11 13:31:18.968520960,263.47,263.74,263.42,263.7001,263.5582165240039,486462.0,1828.0,128211057.1267,354.0,350.0,114545.0,86916.0,30186396.088699985,22908537.22549999
2018-04-11 13:35:44.137164032,263.705,263.94,263.5376,263.65,263.7375579462439,1737110.0,7265.0,458141149.28399974,1127.0,1180.0,313700.0,319844.0,82737158.88870002,84357383.63199998
2018-04-11 13:42:19.792758016,263.65,264.06,263.51,264.05,263.8391005756014,1735576.0,7580.0,457912810.8205999,1100.0,1076.0,271319.0,262100.0,71585397.96000002,69150137.87759998
2018-04-11 13:48:07.013768960,264.05,264.27,263.95,264.15,264.1120329141811,1735170.0,7329.0,458279276.15169966,1081.0,1088.0,323650.0,258834.0,85481130.66950004,68359554.96019998
2018-04-11 13:56:23.674710016,264.15,264.26,263.84,264.1,264.05054315922564,1735191.0,7782.0,458178126.0349999,1131.0,1166.0,246616.0,312963.0,65120741.28340002,82635745.57360002
2018-04-11 14:02:28.593052928,264.1,264.63,263.98,264.469,264.3951909318928,1737507.0,6790.0,459388495.01050025,1047.0,1040.0,299624.0,262482.0,79224541.42580006,69396643.48170002
2018-04-11 14:09:30.169225984,264.46,264.58,264.07,264.13,264.30002681163296,1735396.0,6946.0,458665209.3288006,1107.0,1158.0,303138.0,322960.0,80122752.8193,85354993.4958
2018-04-11 14:20:18.147872000,264.13,264.47,264.0108,264.41,264.18382739239024,1735252.0,6848.0,458425514.85029995,1067.0,1119.0,315910.0,280801.0,83465859.3202,74181521.91410005
2018-04-11 14:31:53.404101888,264.41,264.92,264.31,264.83,264.6632257837285,1735199.0,7089.0,459243364.71669984,1120.0,1081.0,316582.0,262454.0,83785519.2233,69458627.09950002
2018-04-11 14:45:56.475112960,264.83,264.96,264.67,264.77,264.84116441453017,1735256.0,7656.0,459567219.59729993,1058.0,1108.0,255933.0,306159.0,67783622.92769995,81081679.7596
2018-04-11 14:54:36.069042944,264.77,264.8,264.19,264.27,264.44791678597943,1735919.0,6442.0,459060163.25920063,991.0,1088.0,289824.0,319694.0,76640202.68589997,84536535.9259
2018-04-11 15:01:27.040730112,264.26,264.39,263.59,263.61,264.07567604549087,1736099.0,6484.0,458461517.10690063,995.0,1096.0,276681.0,325381.0,73064610.02309999,85916107.16860002
2018-04-11 15:10:32.924391936,263.62,264.1,263.55,264.05,263.8404701231369,1735229.0,6369.0,457823635.13130075,1057.0,1034.0,411357.0,275092.0,108537103.33250006,72580174.49980001
2018-04-11 15:25:13.121051904,264.05,264.32,263.75,264.26,264.04916128784527,1735845.0,6884.0,458348416.37569976,1168.0,1164.0,308314.0,361398.0,81415100.69709997,95433225.33559997
2018-04-11 15:41:57.655365120,264.27,264.86,264.21,264.86,264.4347869429885,1737105.0,7145.0,459350990.5726001,1153.0,1092.0,361897.0,334482.0,95704757.89879993,88446577.63379997
2018-04-11 15:53:19.800918016,264.81,265.04,264.73,265.02,264.8658139824748,1735308.0,7159.0,459623765.93030035,1170.0,1161.0,330351.0,316493.0,87500140.07109995,83823304.43339996
2018-04-11 16:04:19.964635904,265.025,265.53,264.79,265.45,265.1546770956805,1735236.0,6478.0,460105941.2648002,1042.0,1073.0,327439.0,295844.0,86826791.3623,78439226.64990003
2018-04-11 16:18:49.565617920,265.44,265.64,265.07,265.07,265.3634207684842,1741533.0,6828.0,462139154.26120067,1073.0,1153.0,343340.0,346658.0,91112307.68079999,91983610.87239996
2018-04-11 16:37:18.129769984,265.07,265.42,264.87,264.88,265.13854608817434,1735200.0,6761.0,460068405.17220014,1043.0,1081.0,298466.0,304184.0,79133889.24669996,80652708.67680001
2018-04-11 16:50:54.212421888,264.88,265.07,264.58,264.74,264.8172746695886,1735337.0,7048.0,459547214.97329986,1214.0,1242.0,375206.0,398110.0,99364484.03109996,105421523.5547
2018-04-11 17:08:25.394275072,264.74,265.0,264.4,264.61,264.6691824397675,1735911.0,6540.0,459442145.15819925,1176.0,1198.0,382862.0,372793.0,101340012.222,98661407.84270003
2018-04-11 17:21:10.980623104,264.6,264.93,264.25,264.91,264.5433427760637,1735688.0,6291.0,459164705.5363005,1114.0,1121.0,363507.0,339066.0,96163814.28789997,89693060.42939995
2018-04-11 17:33:27.086012928,264.91,264.935,264.12,264.25,264.58255779890374,1735199.0,5895.0,459103389.71009994,1116.0,1194.0,392494.0,413998.0,103843886.68909998,109536603.08450007
2018-04-11 17:50:19.137442048,264.27,264.7278,264.21,264.63,264.4504979522321,1742092.0,6885.0,460697096.87859994,1084.0,1125.0,307175.0,362893.0,81236395.76259999,95963446.29000007
2018-04-11 18:06:37.398696960,264.62,265.01,264.5071,264.85,264.76885441854404,1738231.0,6550.0,460229430.58480024,1116.0,1149.0,345911.0,361586.0,91589118.00370003,95726205.6073
2018-04-11 18:12:45.758096896,264.85,264.89,263.96,264.19,264.20148227898557,1735228.0,6285.0,458449809.69199955,1035.0,1085.0,331876.0,365034.0,87682227.18500009,96459977.56200004
2018-04-11 18:26:08.106085120,264.2,264.84,264.2,264.76,264.54699398174347,1736483.0,6313.0,459381357.7503998,1073.0,1087.0,324110.0,451561.0,85742573.60519996,119462906.25539996
2018-04-11 18:43:25.246860032,264.76,264.96,264.36,264.6316,264.67738482165447,1735927.0,6681.0,459460618.6013002,1154.0,1176.0,382227.0,370894.0,101168514.82759999,98166061.17689994
2018-04-11 18:56:57.410550016,264.63,264.64,264.0,264.31,264.2869583841027,1735445.0,6469.0,458655480.4928992,1145.0,1179.0,344877.0,336424.0,91141083.26870003,88911113.51450002
2018-04-11 19:08:43.228514048,264.31,264.6,264.04,264.05,264.38443649371084,1744243.0,6267.0,461150702.6630997,958.0,973.0,287190.0,301470.0,75935104.2056,79700187.57749999
2018-04-11 19:14:43.987879936,264.05,264.06,263.6,263.6808,263.8070006048319,1737012.0,6026.0,458235925.73460025,943.0,968.0,298130.0,312392.0,78649659.40069996,82407405.73889999
2018-04-11 19:17:24.910001920,263.68,263.72,263.39,263.67,263.51795084538685,1735241.0,6057.0,457267152.5428999,941.0,912.0,300923.0,313985.0,79299447.15010002,82740129.24479999
2018-04-11 19:26:11.012908032,263.67,263.86,263.485,263.79,263.67158003849755,1735180.0,7065.0,457517652.2512002,1186.0,1098.0,361610.0,294378.0,95344476.77070007,77616104.98209997
2018-04-11 19:38:22.184901888,263.79,264.2094,263.58,264.12,263.9211064019162,1735871.0,6598.0,458132994.8910006,1047.0,1019.0,389001.0,333852.0,102661961.13539997,88107634.19140002
2018-04-11 19:47:02.309394944,264.12,264.22,263.93,264.08,264.0349901262921,1735265.0,6302.0,458170677.14150023,743.0,778.0,222011.0,259787.0,58622556.2103,68591437.40410002
2018-04-11 19:54:23.192310016,264.08,264.09,263.62,263.73,263.77338306325447,1736715.0,7349.0,458099190.96669996,1053.0,1077.0,311189.0,318670.0,82084879.10970008,84056887.91200002
2018-04-11 19:58:23.122821888,263.72,263.76,263.53,263.75,263.61531814446437,1735262.0,6887.0,457441644.1939995,941.0,951.0,246826.0,257315.0,65067130.87739999,67828459.39190009
2018-04-11 19:59:56.284922880,263.75,263.86,263.59,263.69,263.7379438653535,1735805.0,6053.0,457797641.6511999,658.0,658.0,196465.0,184226.0,51816607.35640001,48583970.5098
2018-04-12 13:35:07.803650048,265.26,265.65,265.06,265.49,265.338647429368,1418659.0,5094.0,376425060.2234998,945.0,888.0,304897.0,288643.0,80903729.61860001,76587301.14420003
2018-04-12 13:43:50.491070976,265.49,265.78,265.17,265.76,265.4769815587178,1594477.0,6248.0,423296941.12479967,1064.0,1021.0,314377.0,274146.0,83467492.13769995,72773414.63540003
2018-04-12 13:50:58.885242880,265.76,266.24,265.75,266.12,266.0444005819607,1594437.0,5742.0,424191035.9306997,933.0,878.0,250971.0,303361.0,66774151.77000002,80706621.65789999
2018-04-12 13:57:35.035933952,266.13,266.49,265.91,266.47,266.135138995621,1594597.0,6830.0,424378294.2370002,1083.0,1030.0,278341.0,269710.0,74085995.94549999,71782054.6092
2018-04-12 14:05:08.051395072,266.47,266.62,266.21,266.39,266.45776939505726,1596118.0,6302.0,425298041.9713,1045.0,1036.0,289834.0,266645.0,77231407.15739995,71047447.20090002
2018-04-12 14:17:28.087336960,266.39,266.57,266.03,266.38,266.30154736015567,1594469.0,6878.0,424609561.91780007,1195.0,1193.0,271860.0,326174.0,72399812.72200003,86856773.43829997
2018-04-12 14:30:28.689565952,266.38,266.6699,266.27,266.31,266.49060005776016,1594524.0,7057.0,424925657.5665,1060.0,1089.0,273814.0,304055.0,72973479.29250003,81023787.12640004
2018-04-12 14:40:41.080556032,266.31,266.39,266.11,266.16,266.2392732469271,1594486.0,5882.0,424514793.84239984,864.0,875.0,304019.0,256205.0,80945176.22680002,68211839.4661
2018-04-12 14:48:23.318510080,266.1601,266.22,265.66,265.82,265.97271180337134,1594519.0,5484.0,424098542.45199984,834.0,882.0,237326.0,291033.0,63121827.404699996,77404209.87500001
2018-04-12 15:01:08.824722944,265.82,266.17,265.77,265.95,265.9759523402116,1594407.0,5479.0,424073920.2428998,977.0,997.0,269368.0,265895.0,71646176.95109999,70714957.91500002
2018-04-12 15:18:38.624503040,265.95,266.42,265.77,266.34,266.1200149599125,1594381.0,6892.0,424296695.57180023,1172.0,1129.0,317291.0,296143.0,84437398.79679997,78800476.53420001
2018-04-12 15:37:48.403770112,266.34,266.53,266.04,266.2,266.32150646730037,1594622.0,6342.0,424682133.2858994,1036.0,1053.0,256205.0,332121.0,68233575.8647,88445551.94949998
2018-04-12 15:59:05.602874880,266.19,266.38,265.57,265.885,265.8898846267419,1594392.0,6787.0,423932704.9298003,1093.0,1157.0,303441.0,295709.0,80683058.74450004,78624206.29530004
2018-04-12 16:24:34.043670016,265.89,266.33,265.84,266.27,266.0799928506795,1594753.0,6046.0,424331866.8385997,936.0,916.0,290936.0,283606.0,77414551.67300005,75461340.26700003
2018-04-12 16:49:44.100283904,266.2603,266.61,266.14,266.6,266.4093037692442,1594670.0,6376.0,424834924.44170064,1058.0,999.0,337550.0,273392.0,89934257.87020001,72833661.88150002
2018-04-12 17:07:24.090857984,266.6,266.8,266.46,266.67,266.6254720540283,1595314.0,6337.0,425351348.3244001,1021.0,1002.0,366240.0,249537.0,97650604.56300001,66531495.999
2018-04-12 17:12:46.362304000,266.67,266.71,266.08,266.33,266.3407326712757,1598652.0,6665.0,425786144.96640027,1155.0,1223.0,293241.0,350205.0,78110619.1134,93277942.33579998
2018-04-12 17:22:21.062556928,266.33,266.37,265.78,265.99,266.083557846919,1594422.0,6458.0,424249478.4694003,1026.0,1047.0,361714.0,306883.0,96243271.39439997,81654653.06480007
2018-04-12 17:29:08.224438016,265.99,266.0,265.19,265.2962,265.57738356479,1594972.0,6446.0,423588490.6191002,1073.0,1146.0,296747.0,335180.0,78817677.28740004,89028847.03170003
2018-04-12 17:38:02.380343040,265.3,265.855,265.1,265.77,265.4999341265435,1594407.0,6422.0,423314953.4708998,1071.0,1036.0,288255.0,363904.0,76537013.79710004,96621895.68879998
2018-04-12 17:52:45.632004096,265.78,266.1,265.61,265.9,265.86039849472763,1594529.0,5919.0,423922115.3513996,892.0,915.0,301704.0,291891.0,80206748.43319994,77599713.86919999
2018-04-12 18:10:39.221879040,265.9,266.05,265.4,266.035,265.77162340272685,1595297.0,6627.0,423984673.4994999,1062.0,1080.0,285868.0,307511.0,75975964.20690003,81718715.11820002
2018-04-12 18:20:05.374548992,266.03,266.36,265.94,266.36,266.15933157731325,1594458.0,5662.0,424379875.50809973,829.0,801.0,288073.0,248471.0,76671172.78320001,66129096.10490002
2018-04-12 18:32:42.340640000,266.36,266.545,266.24,266.24,266.42840682305086,1594448.0,5948.0,424806240.4021998,858.0,870.0,278954.0,235251.0,74317238.60740001,62677144.64480002
2018-04-12 18:56:01.648913920,266.26,266.4499,265.9,266.12,266.20725744639236,1594403.0,6268.0,424441649.8943003,1033.0,1057.0,306959.0,307112.0,81712521.25720005,81753478.99299994
2018-04-12 19:10:45.909080064,266.12,266.6,266.12,266.29,266.35217141024145,1596124.0,6186.0,425131093.24000025,889.0,877.0,257801.0,241259.0,68666628.04470003,64263234.467199996
2018-04-12 19:20:52.875237888,266.29,266.74,266.28,266.71,266.4980499478723,1595137.0,5981.0,425100899.89969915,932.0,881.0,312672.0,222657.0,83333710.21339996,59336934.19309999
2018-04-12 19:26:21.963336960,266.71,266.95,266.705,266.94,266.85135954411606,1596460.0,5586.0,426017521.4577995,847.0,828.0,260839.0,255411.0,69605141.50600001,68154385.6738
2018-04-12 19:36:59.309488896,266.925,267.0,266.65,266.76,266.8599421915446,1594419.0,7298.0,425486562.1691003,1034.0,1053.0,267921.0,241029.0,71497251.97909997,64318375.12879999
2018-04-12 19:45:04.106768896,266.76,266.94,266.4,266.4,266.7260044910209,1596430.0,6769.0,425809395.34960043,863.0,897.0,215120.0,259447.0,57378911.04169999,69195585.4677
2018-04-12 19:47:29.038259968,266.4,266.41,265.955,265.97,266.26034985349634,1594498.0,5518.0,424551595.3207002,715.0,767.0,232458.0,271402.0,61888488.395499974,72259970.71569999
2018-04-12 19:52:12.166842880,265.97,266.34,265.97,266.175,266.17866146066433,1595671.0,6579.0,424733570.91159976,971.0,957.0,277970.0,251543.0,73990598.55809996,66952731.64819998
2018-04-12 19:56:47.132624896,266.17,266.25,266.06,266.235,266.1700550310042,1594463.0,6035.0,424398304.4549,782.0,824.0,285784.0,248721.0,76067862.14099999,66202650.93890002
2018-04-12 19:59:11.118010880,266.23,266.235,265.91,266.08,266.03700776738197,1596574.0,5628.0,424747769.6392001,618.0,639.0,156520.0,227000.0,41641270.34490003,60389116.9044
2018-04-12 19:59:59.783212032,266.07,266.07,265.88,265.88,265.9877282434823,1595469.0,3988.0,424375174.79290044,536.0,566.0,270887.0,230414.0,72053300.09359999,61282876.491799995
2018-04-13 13:35:16.020028928,267.41,267.54,267.13,267.16,267.36353300006334,1369161.0,4672.0,366063722.2058997,813.0,838.0,273840.0,233756.0,73212225.22060002,62499457.38530001
2018-04-13 13:42:14.223384064,267.16,267.33,266.9,267.26,267.10047257682567,1442973.0,4893.0,385418770.2155999,965.0,973.0,278211.0,299121.0,74311353.76070002,79896261.57549998
2018-04-13 13:49:59.635332096,267.26,267.2702,266.78,266.9,267.016014932478,1442942.0,5080.0,385288622.61869967,785.0,832.0,374783.0,225336.0,100060273.10289998,60171748.61159997
2018-04-13 14:00:05.199237120,266.91,267.03,266.5,266.5,266.737993207835,1444002.0,4977.0,385170195.6681002,882.0,917.0,265065.0,305967.0,70710176.414,81612795.9627
2018-04-13 14:07:00.816304128,266.51,266.75,266.2,266.47,266.49452176897665,1442902.0,5091.0,384525478.44949996,838.0,818.0,261375.0,275787.0,69655197.11600001,73496572.79349999
2018-04-13 14:12:54.216414976,266.47,266.48,265.64,265.843,265.98118448726257,1443098.0,5317.0,383836915.3711996,847.0,908.0,243004.0,295675.0,64636930.88749996,78642682.40970004
2018-04-13 14:19:07.659824128,265.85,266.42,265.77,266.41,266.13423288375037,1444227.0,5010.0,384358244.7550001,799.0,755.0,254009.0,234679.0,67604335.93010001,62462803.296599984
2018-04-13 14:27:14.615783936,266.41,266.41,265.54,265.55,265.9951162823432,1442968.0,5696.0,383822440.9517002,972.0,1093.0,273783.0,313305.0,72823978.96210001,83338201.2507
2018-04-13 14:30:31.752491008,265.55,265.56,265.1864,265.45,265.3912718862893,1443840.0,5119.0,383182534.00029993,913.0,900.0,304622.0,277144.0,80847738.50249998,73551670.22129996
2018-04-13 14:34:37.672214016,265.45,265.68,265.03,265.54,265.35197818993527,1442921.0,5298.0,382881941.72179955,947.0,947.0,305700.0,279519.0,81121115.33699995,74168323.57730001
2018-04-13 14:45:23.575525120,265.54,265.69,265.2,265.49,265.5015781736125,1442969.0,5932.0,383110546.75559944,1013.0,1064.0,275928.0,286982.0,73262100.07279997,76190382.58399999
2018-04-13 14:53:50.266714880,265.48,265.83,265.2,265.5299,265.61425939198296,1442986.0,5446.0,383277657.70299995,924.0,952.0,293186.0,256193.0,77884721.23030002,68051504.12530002
2018-04-13 15:01:37.900999936,265.5299,265.69,264.68,264.75,265.15954862095725,1443211.0,5422.0,382681177.3248003,892.0,970.0,276179.0,295893.0,73232099.72169994,78452604.0976
2018-04-13 15:07:57.819482112,264.75,265.17,264.63,265.06,264.8532104764016,1442900.0,5386.0,382156697.39639986,885.0,882.0,302080.0,315232.0,80013265.16490005,83481896.54449998
2018-04-13 15:17:33.138756096,265.06,265.47,265.03,265.44,265.2705019540072,1442881.0,5847.0,382753767.1298999,889.0,864.0,253747.0,239802.0,67310550.04909995,63608122.27580002
2018-04-13 15:29:49.033808896,265.42,265.82,265.12,265.74,265.5347213619658,1442929.0,5667.0,383147749.9601,941.0,937.0,292638.0,242387.0,77707731.46159998,64353185.18179997
